SMc01660 hypothetical protein	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	93	72	46	93	170
SMc01661 methyltransferase	2	2	0	0	0	4	1	0	1	1	0	4	2	3	28	7	3766	2348	1862	2662	3942
SMc01662 oxidoreductase	7	4	0	0	6	6	3	3	0	0	2	1	0	9	45	4	5044	3057	3286	4418	5936
SMc01663 oxidoreductase	6	5	0	0	13	12	11	7	3	0	2	5	0	12	91	10	9835	6432	6773	8326	10514
SMc01664 transcriptional regulator	1	2	0	0	6	1	1	1	0	0	1	1	0	2	20	2	3028	1619	1485	2261	3120
SMc01665 hypothetical protein	5	5	6	1	3	2	3	4	3	0	3	40	0	7	46	9	5114	3165	2953	4082	5586
SMc01666 methionine gamma-lyase	2	3	1	1	0	3	3	2	1	0	2	4	3	0	19	0	2088	1330	1565	1739	2150
SMc01667 hypothetical protein	0	0	0	1	0	5	0	1	0	0	0	0	0	0	7	1	868	578	564	661	967
SMc01668 transcriptional regulator	1	1	0	0	2	1	0	1	0	0	2	0	0	0	8	3	1068	748	830	911	1127
SMc01669 enoyl-CoA hydratase	1	0	0	0	2	0	0	1	0	0	0	0	0	0	5	1	451	312	345	367	492
SMc01670 hypothetical protein	4429	3652694	154	1745	5133	3947	4011	1650	2051	3195	5759485	1962	189	3389	629	4409	11822	7097	10875	11478	11376
SMc01671 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	338	178	230	306	412
SMc01698 oxidoreductase	9	4	0	3	4	3	4	1	2	0	4	4	0	2	72	8	6136	4403	5708	5410	5415
SMc01700 peptidyl-prolyl cis-trans isomerase A	4	2	0	0	3	1	2	0	1	0	1	1	0	1	13	1	1156	842	637	904	1221
SMc01701 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	113	110	113	131	96
SMc01702 oxidoreductase	3	0	0	1	2	1	3	0	0	0	0	1	1	0	7	3	1112	687	1042	904	1011
SMc01703 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	435	307	400	419	509
SMc01704 hypothetical protein	1	1	1	0	4	0	0	0	3	0	0	1	0	4	2	2	1289	668	754	924	1252
SMc01705 hypothetical protein	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	2	264	219	139	208	266
SMc01706 signal peptide protein	0	0	0	0	2	1	0	1	1	0	1	0	1	0	5	2	1076	652	763	894	1162
SMc01708 hypothetical protein	2	3	1	2	3	2	3	1	1	0	0	3	3	3	35	6	3371	1803	2259	2668	3614
SMc01709 signal peptide protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	14	19
SMc01710 hypothetical protein	14	7	0	6	8	9	13	2	2	3	5	6	20	10	114	17	12562	7835	7456	10421	13307
SMc01711 hypothetical protein	8	7	1	4	10	8	7	3	5	0	4	7	0	11	67	13	9736	6356	5132	7585	9292
SMc01712 L-lactate dehydrogenase (cytochrome) protein	2	68	0	1	5	4	0	0	4	0	294	1	1	2	21	1	3135	1874	1625	2355	2821
SMc01713 hypothetical protein	1	1	0	2	5	1	0	0	3	0	3	0	0	1	9	3	1207	805	729	853	1195
SMc01714 hypothetical protein	1	1	0	4	1	2	3	2	0	0	2	1	0	3	19	2	2529	1622	1488	1806	2387
SMc01715 hypothetical protein	7	4	0	1	8	7	6	1	48	0	0	1	0	4	51	13	5414	3493	3500	4211	5150
SMc01716 sensor histidine kinase transmembrane protein	1	1	0	0	1	1	0	0	0	0	0	0	0	0	5	2	837	470	477	700	894
SMc01717 mercuric reductase	1	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	363	202	183	299	556
SMc01718 hypothetical protein	3	3	0	0	1	0	1	0	1	0	1	1	0	1	16	1	1132	542	1126	1068	1743
SMc01719 chemoreceptor methyl-accepting chemotaxis transmembrane protein	8	6	0	2	8	5	2	1	0	0	7	2	1	5	49	6	4753	2802	4573	4324	4487
SMc01723 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	291	209	318	262	327
SMc01724 hypothetical protein	0	0	0	0	0	0	1	0	1	0	0	0	0	0	6	1	403	233	305	337	398
SMc01725 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	231	110	58	181	308
SMc01726 acetylglutamate kinase	3	2	0	2	4	6	1	1	2	1	3	1	1	1	21	3	2639	1360	2811	2541	2581
SMc01727 hypothetical protein	0	1	0	0	1	0	0	0	0	0	0	0	0	0	5	0	380	267	162	268	428
SMc01728 transcriptional regulator	3	3	0	0	3	4	3	1	0	0	1	0	1	0	17	2	2029	1252	1602	1954	2193
SMc01729 hypothetical protein	1	0	0	0	0	1	0	1	0	0	1	0	0	2	7	0	621	371	268	402	616
SMc01730 hypothetical protein	0	1	0	1	1	0	0	0	1	0	1	1	0	0	7	1	771	458	331	553	873
SMc01731 hypothetical protein	3	1	0	0	2	1	2	3	0	0	2	0	0	3	30	1	2257	1468	1713	1712	2239
SMc01740 L-lactate dehydrogenase (cytochrome) protein	7	1	0	4	10	6	4	2	2	2	5	1	2	6	37	6	7146	4855	4260	5312	6900
SMc01741 hypothetical protein	2	1	0	3	3	1	0	0	2	0	1	2	0	1	14	3	2412	1638	1550	1849	2296
SMc01742 hypothetical protein	3	3	1	0	1	2	2	2	2	0	3	5	0	3	39	0	3521	2430	1983	2494	3390
SMc01744 hypothetical protein	5	7	1	1	4	8	4	4	5	0	4	2	0	8	40	7	4967	3438	4073	4226	4642
SMc01745 hypothetical protein	2	3	0	0	1	0	1	0	1	0	2	2	0	0	19	1	2976	1878	1867	1981	2488
SMc01749 replicative DNA helicase	2	1	0	0	5	1	0	0	1	0	0	0	0	1	6	2	1091	795	615	804	991
SMc01754 oxidoreductase	3	3	1	2	3	8	0	1	2	0	2	0	0	12	31	3	3453	1900	3091	3000	3620
SMc01755 transport transmembrane protein	3	1	0	205	6	5	1	2	0	1	1	1	0	1	28	0	2430	1616	1688	1975	2189
SMc01757 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	278	209	209	228	222
SMc01758 chaperonin GroEL	5	7	0	1	5	4	3	1	1	0	2	4	361	3	39	8	5239	3777	3762	4203	5136
SMc01759 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	7	3	5
SMc01760 hypothetical protein	4	2	0	0	2	3	3	2	1	0	1	0	2	3	26	1	2924	1925	2353	2468	2648
SMc01763 hypothetical protein	3	1	0	1	2	1	0	1	2	0	0	1	0	2	20	1	2207	1492	1502	1703	2117
SMc01764 arginyl-tRNA-protein transferase	12	7	1	5	16	16	8	4	1	0	8	4	11	13	80	16447	5991	4201	4069	4705	5780
SMc01765 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	85	64	30	68	91
SMc01768 transcriptional regulator	4	0	0	0	3	2	3	2	1	1	0	0	1	2	15	3	1629	1061	939	1088	1566
SMc01769 hypothetical protein	13	17	0	7	21	15	14	11	3	2	11	7	2	20	171	18	17561	12716	12364	13582	16819
SMc01770 serine hydroxymethyltransferase	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	237	140	87	140	273
SMc01774 hypothetical protein	2	0	0	0	2	0	0	0	1	0	0	0	0	0	10	1	1054	789	501	824	1067
SMc01775 acetyltransferase	3	1	0	1	5	3	1	1	0	0	2	1	0	0	32	4	2946	2148	1764	2128	2818
SMc01776 auxin-binding protein	2	0	0	0	2	4	0	1	0	0	0	2	0	5	17	4	2114	1597	1367	1680	2178
"SMc01777 6,7-dimethyl-8-ribityllumazine synthase"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	399	281	239	295	401
SMc01779 transport transmembrane protein	1	1	0	0	1	1	0	0	0	0	1	0	0	3	16	0	1481	1026	718	1026	1372
SMc01780 membrane-bound proton-translocating pyrophosphatase	3	2	0	0	2	3	7	1	0	1	4	4	0	3	24	4	3442	2531	2201	2640	3334
SMc01782 hypothetical protein	4	1	0	1	7	3	3	1	2	0	3	3	842	2	29	4	2962	2172	2064	2304	2889
SMc01789 signal peptide protein	1	1	0	0	1	1	1	1	0	0	0	1	0	1	8	1	1067	707	663	757	1109
SMc01790 glycosyltransferase	2	6	187	1	8	8	6	0	3	0	3	666	1	8	46	8	5769	3728	4419	4403	5124
SMc01791 hypothetical protein	2	0	0	0	2	1	2	0	0	0	2	1	0	3	7	3	1838	1273	1180	1532	1914
SMc01792 sugar transferase	30	17	29	71025	42	18	21	6	6	3	8	7	1	28	113	22	10542	6742	8966	9199	10255
SMc01793 glycosyltransferase	1	1	0	2	2	4	2	0	0	0	3	2	0	1	28	1	2773	1671	2060	2156	2918
SMc01794 polysaccharide export system periplasmic transmembrane protein	5	1	0	3	6	1	2	0	4	2	1	1	0	3	21	7	3445	1963	1876	2606	3694
SMc01795 polysaccharide transporter	1	2	0	0	2	2	0	0	0	0	2	0	0	3	7	2	1685	984	1281	1348	1787
SMc01796 hypothetical protein	0	0	0	2	0	3	1	1	0	0	0	0	0	0	7	2	832	458	813	711	886
SMc01797 acetyltransferase	2	1	0	0	0	0	2	0	1	0	0	1	0	0	11	3	1776	1187	1115	1372	2067
SMc01798 hypothetical protein	1	0	0	1	0	0	0	0	1	0	0	2	0	1	9	1	1407	900	585	954	1573
SMc01799 signal peptide protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	129	80	75	125	163
SMc01800 cytochrome C oxidase assembly transmembrane protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	69	50	103	83	86
SMc01801 N-acetyl-gamma-glutamyl-phosphate reductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	102	67	94	129
SMc01802 agmatinase	7	2	0	0	5	3	0	0	1	0	3	2	0	1	26	5	2602	1802	2075	2023	2151
SMc01805 hypothetical protein	2	1	0	0	2	0	2	0	0	0	0	2	0	1	25	1	2263	1569	1841	1846	2255
SMc01806 enoyl-CoA hydratase	0	0	0	0	2	0	0	0	0	0	1	2	1	1	12	3	1425	1009	986	1109	1411
SMc01807 hypothetical protein	7	2	0	5	10	10	7	115	3	0	2	16	2	5	47	11	5894	4332	4414	4601	5484
SMc01808 hypothetical protein	2	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	858	798	518	714	954
SMc01809 O-acetylhomoserine aminocarboxypropyltransferase	1	0	0	1	2	1	3	1	2	0	0	2	0	0	23	4	2007	1429	1106	1533	2040
SMc01810 hypothetical protein	2	0	0	0	0	0	0	0	0	0	0	1	0	1	5	3	475	326	225	344	492
SMc01812 cytochrome P450-like monooxygenase	3	2	0	2	4	2	2	2	1	0	2	2	0	3	43	7	4218	3057	3273	3223	4106
SMc01813 hypothetical protein	0	1	0	0	2	2	1	1	1	0	1	1	0	1	19	2	1980	1365	1102	1455	2108
SMc01814 oxidoreductase	1	2	0	0	3	3	2	0	1	0	3	0	0	4	23	2	1924	1226	1365	1549	2010
SMc01815 dihydropyrimidine dehydrogenase	4	2	0	3	8	10	3	1	2	0	5	2	0	2	38	2	4632	3229	3637	3926	4532
SMc01816 oxidoreductase	3	4	0	0	2	2	1	0	2	0	1	2	1	2	19	3	2720	1580	1828	2024	2629
SMc01817 transcriptional regulator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	5	6	22
SMc01818 adenylate cyclase transmembrane protein	2	4	0	1	5	2	3	2	2	0	2	2	0	3	24	1	3479	2248	2398	2437	3005
SMc01819 transcriptional regulator	2	0	0	0	1	3	2	2	0	0	3	1	0	0	10	2	944	698	686	790	975
SMc01820 allantoate amidohydrolase	1	2	1	2	6	2	1	1	2	0	4	1	0	2	17	6	3645	2290	2065	2537	3289
SMc01821 phenylhydantoinase	8	8	114	3	9	4	7	5	4	0	5	363	4	9	89	10	8655	6142	6336	7219	7851
SMc01822 hypothetical protein	2	2	0	1	5	4	1	1	0	1	1	2	0	4	18	4	3185	2216	2088	2364	2886
SMc01823 ABC transporter ATP-binding protein	3	3	0	0	3	2	2	0	0	0	0	0	0	2	31	3	2353	1833	1595	1898	2309
SMc01824 hypothetical protein	1	0	0	1	3	0	1	0	1	0	1	0	0	1	17	1	1383	1056	831	1123	1450
SMc01825 ABC transporter permease	4	2	0	2	3	2	2	1	0	0	4	2	1	2	38	5	3325	2334	2936	2866	2906
SMc01826 ABC transporter permease	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	459	267	271	361	349
SMc01827 hypothetical protein	17	3	0	4	2	6	2	1	1	2	1	1	0	4	34	6	4327	3275	3412	3452	3763
SMc01828 transport transmembrane protein	6	5	0	0	14	7	9	2	14	0	3	3	1	9	69	162	7979	5646	4933	5704	7327
SMc01829 transport transmembrane protein	4	5	0	0	8	4	3	0	4	0	2	2	3	2	45	5	4715	3246	2763	3682	4293
SMc01830 urease accessory protein	1	0	0	1	1	1	1	0	0	0	0	0	0	0	6	0	707	470	507	535	613
SMc01831 urease accessory protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	202	122	134	152	158
SMc01832 urease accessory protein UreE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	26	9	11	32
SMc01833 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	8	0	22	25
SMc01834 hypothetical protein	2	0	0	0	2	0	1	0	0	0	0	1	0	0	9	0	667	420	407	481	710
SMc01836 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	215	110	41	127	219
SMc01837 urease subunit alpha	4	3	1	5	6	3	2	1	5	0	10	2	1	2	40	24	5371	3163	3301	4563	5479
SMc01838 urease accessory protein	0	0	0	1	1	0	2	1	0	0	1	0	0	0	7	0	754	489	510	639	791
SMc01842 methyltransferase transcription regulator protein	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	100	37	37	75	80
"SMc01843 5,10-methylenetetrahydrofolate reductase"	1	4	0	5	7	1	0	1	0	0	1	1	0	4	40	5	4317	3179	3129	3362	3940
SMc01844 hypothetical protein	2	2	0	1	0	1	1	1	2	0	1	1	2	3	13	0	1599	1175	1346	1291	1596
SMc01845 transglycosylase transmembrane protein	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	13	6	11	24
SMc01846 hydrolase glycosidase	4	0	0	2	3	2	4	596	2	0	0	0	0	1	22	2	1812	1046	1489	1427	1840
SMc01847 methyltransferase	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	100	57	30	61	93
SMc01848 hypothetical protein	1	1	0	0	0	16	0	0	0	1	1	1	0	22	6	0	781	493	507	569	726
SMc01849 hydrolase	1	1	0	2	1	2	2	0	1	0	2	4	1	5	24	5	2348	1506	1910	1872	2163
SMc01850 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	21	16	17	24
SMc01851 amino acid efflux protein	2	1	0	1	1	2	1	1	1	0	1	4	0	1	13	2	1502	944	1214	1124	1188
SMc01852 pyrophosphate--fructose-6-phosphate 1-phosphotransferase	2	1	0	0	2	4	0	0	2	0	3	0	0	1	15	5	2295	1540	1532	1786	2036
SMc01853 hypothetical protein	1	0	0	0	0	0	1	0	0	0	1	0	0	0	5	0	347	293	198	280	373
SMc01855 hypothetical protein	1	8	0	2	3	2	2	2	2	2	3	5	0	5	37	8	3627	2720	2391	2940	3411
SMc01856 sarcosine oxidase	11	6	0	2	7	5	13	0	6	0	3	2	0	6	81	21	8343	5821	5956	6495	7599
SMc01857 cell division protein MraZ	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	358	237	155	300	342
SMc01858 S-adenosyl-methyltransferase MraW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	1	10	21
SMc01869 transport transmembrane protein	0	1	0	2	2	0	2	0	0	1	0	0	1	0	7	0	1359	837	728	1005	1280
SMc01870 aquaporin Z	2	1	0	0	5	5	1	1	1	1	1	0	0	0	18	1	2367	1626	1658	1899	1980
SMc01877 DNA repair protein	1	0	0	0	0	1	1	0	0	0	2	0	0	1	6	0	586	441	303	413	518
SMc01879 hypothetical protein	2	2	0	0	2	2	2	0	3	1	3	0	1	4	32	10	3443	2457	2425	2691	2843
SMc01880 pantoate--beta-alanine ligase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	84	51	39	41	60
SMc01881 3-methyl-2-oxobutanoate hydroxymethyltransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	51	41	82	107
SMc01882 hypothetical protein	6	0	0	1	2	1	2	0	0	0	1	1	1	3	19	1	2861	1887	1848	2112	2310
SMc01883 hypothetical protein	3	0	0	0	1	0	0	0	1	0	0	1	1	1	6	1	988	654	614	664	829
SMc01885 aminopeptidase P protein	0	1	0	0	3	1	1	0	0	0	2	0	0	0	14	0	1288	763	710	983	1160
SMc01902 hypothetical protein	2	1	0	1	2	2	3	470	1	1	1	5	2	1	26	1	2403	1543	1377	1833	2459
SMc01907 hypothetical protein	10	4	0	0	12	8	4	5	2	0	8	7	3	12	77	14	9808	6859	5110	6889	9430
SMc01908 transcriptional regulator	1	2	0	0	3	2	0	1	1	0	1	2	0	1	8	2	1404	1058	735	1007	1240
SMc01909 hypothetical protein	4	3	0	1	8	3	2	1	0	0	0	0	0	2	26	6	3090	2146	1802	2221	2799
SMc01910 hypothetical protein	0	0	0	0	0	1	0	1	0	0	0	0	0	1	3	1	524	407	328	375	520
SMc01916 signal peptide protein	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	183	102	71	133	204
SMc01917 NADH dehydrogenase subunit E	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	15	10	10	2	38
SMc01919 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	149	96	174	141	143
SMc01929 hypothetical protein	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	101	50	58	106	95
SMc01930 hypothetical protein	1	0	0	0	1	0	0	0	0	2	0	1	0	0	4	0	547	313	453	511	510
SMc01931 hypothetical protein	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	253	154	112	210	299
SMc01932 hypothetical protein	1	1	0	0	1	1	1	0	0	0	0	0	0	2	11	1	1240	792	1061	1093	1291
SMc01933 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	36	22	5	15	49
SMc01939 urease subunit beta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	16	15	34	33
SMc01942 urease accessory protein	0	0	0	0	1	1	1	0	0	0	1	0	0	1	2	0	219	132	131	226	228
SMc01943 2-hydroxyacid dehydrogenase	1	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	294	157	120	183	368
SMc01944 haloperoxidase	1	0	1	0	1	0	1	0	0	0	0	0	2	2	7	0	692	426	447	561	635
SMc01946 leucine-specific binding protein	1	2	0	1	1	2	1	0	0	0	0	0	0	0	10	0	904	594	362	638	923
SMc01947 hypothetical protein	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	321	160	132	192	224
SMc01948 high-affinity branched-chain amino acid ABC transporter ATP-binding protein	2	1	1	1	0	1	1	2	1	0	1	0	0	0	10	3	1333	959	1192	1255	1002
SMc01949 high-affinity branched-chain amino acid ABC transporter ATP-binding protein	19	21	3	8	49	61485	17	121	9	13	8	10	8	62083	8	44	815	549	570	622	707
SMc01950 high-affinity branched-chain amino acid ABC transporter permease	38	26	9	12	93	153	200592	20	12	3	46	39	3	32	76	46	9028	5642	5867	6641	7812
SMc01951 high-affinity branched-chain amino acid ABC transporter permease	4	0	0	0	2	2	0	0	0	0	0	2	1	3	8	1	1212	702	726	983	1053
SMc01952 transmembrane protein	2	2	0	0	3	3	1	0	0	0	2	1	0	0	14	2	2144	1233	1180	1802	2119
SMc01953 2-component receiver domain-containing protein	1	2	0	0	2	0	4	0	2	0	0	0	0	2	14	1	1422	1044	948	1198	1378
SMc01954 transcriptional regulator	3	0	0	0	1	3	0	1	1	0	0	1	0	1	9	4	1228	722	526	899	1307
SMc01955 oxidoreductase	4	2	0	0	4	2	1	0	0	0	1	1	0	2	21	1	1902	1259	965	1568	2302
SMc01956 hypothetical protein	7	4	4878	3	13	5	7	7	3	1	17	20016	2	8	16	11	2122	1319	1396	1724	2136
SMc01957 hypothetical protein	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	362	226	196	269	312
SMc01960 oxidoreductase	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	427	236	241	300	417
SMc01961 hypothetical protein	1	0	0	0	0	0	1	0	0	0	0	0	0	0	5	1	431	263	334	287	389
SMc01962 hypothetical protein	0	0	0	0	0	1	1	0	0	0	0	0	0	0	7	0	255	141	149	178	275
SMc01963 spermidine/putrescine ABC transporter permease	1	2	0	0	2	0	1	2	0	0	1	0	0	1	16	1	1558	1027	1181	1331	1440
SMc01964 spermidine/putrescine ABC transporter permease	3	1	0	2	3	1	3	0	0	0	1	0	1	0	12	3	1707	1009	1048	1461	1856
SMc01965 spermidine/putrescine ABC transporter ATP-binding protein	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	131	72	72	106	116
SMc01966 spermidine/putrescine ABC transporter periplasmic protein	2	0	1	0	2	2	0	0	1	0	0	1	0	0	13	0	1144	659	670	886	1150
SMc01967 agmatinase	2	1	0	0	2	2	2	0	1	0	0	0	0	2	8	0	899	485	458	690	906
SMc01968 transcriptional regulator	1	1	0	3	2	1	2	0	0	0	0	0	0	2	5	0	618	373	749	618	714
SMc01969 hypothetical protein	2	1	0	0	2	0	0	1	0	0	1	0	0	1	3	0	432	245	288	421	588
SMc01970 hypothetical protein	0	0	1	0	1	1	1	0	0	0	0	0	0	0	10	0	551	291	303	412	607
SMc01971 aldehyde dehydrogenase	19	24	11512	13	32	17	15	13	98	8	37	64984	0	11	31	21	3326	2093	2655	3173	3408
SMc01972 oxidoreductase	22	17	2	3	40	60	82136	12	2	8	14	4	6	13	52	18	5847	3647	3442	4791	5917
SMc01973 glutamine synthetase	0	0	0	0	1	0	0	1	0	0	0	0	0	4	9	1	630	345	268	431	652
SMc01974 transcriptional regulator	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	107	51	45	59	109
SMc01975 transcriptional regulator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	321	164	156	209	294
SMc01976 hypothetical protein	4	3	0	1	4	3	1	2	2	0	0	1	0	4	35	2	3266	2268	2086	2626	3263
SMc01977 sugar-binding periplasmic ABC transporter protein	362	4	1	4	9	3	4	0	48	3	5	4	0	4	70	6	7695	4938	4460	5764	7035
SMc01978 sugar transport system permease ABC transporter protein	1	1	0	1	0	1	2	0	0	0	1	1	0	0	7	1	809	520	622	692	803
SMc01979 sugar transport system permease ABC transporter protein	0	0	0	1	2	0	0	0	0	0	0	0	0	0	4	1	404	267	293	280	386
SMc01980 sugar transport system ATP-binding ABC transporter protein	1	0	0	0	1	0	0	0	1	0	1	0	0	2	5	0	788	462	357	534	728
SMc01981 cytochrome C transmembrane protein	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	170	119	59	120	157
SMc01982 alternative cytochrome C oxidase polypeptide II transmembrane protein	0	0	0	0	1	1	2	2	0	0	1	1	1	3	14	2	2644	1859	1430	1930	2640
SMc01983 alternative cytochrome C oxidase polypeptide I transmembrane protein	16	8	260	6	12	12	1250	3	3	3	2	1194	28	10	101	8	10705	7584	6920	8068	10229
SMc01984 cytochrome-C oxidase transmembrane protein	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	177	100	66	117	220
SMc01985 cytochrome-c oxidase	7	2	0	5	2	3	7	1	1	0	7	8	0	9	22	5	4191	3091	2643	3360	3995
SMc01986 hypothetical protein	4	5	1	0	5	1	4	0	0	0	2	26	1	2	29	3	3148	2038	1854	2376	3256
SMc01987 dehydrogenase	10	1	0	1	8	10	5	1	4	0	7	4	2	16	51	7	7854	5014	4104	5731	7349
SMc01988 hypothetical protein	9	8013	1	3	10	8	7	2	2	2	9621	4	1	6	19	6	2550	1748	1739	2058	2489
SMc01989 hypothetical protein	1	1	1	1	5	7	9290	2	2	0	2	1	0	3	14	4	1559	996	1067	1214	1502
SMc01990 ferredoxin reductase	4	5	0	4	6	3	3	2	117	1	7	9	1	6	49	20	6794	4188	4554	5702	6626
SMc01991 short chain dehydrogenase	0	0	0	1	0	0	0	0	1	0	0	0	0	2	4	2	337	163	271	236	293
SMc01992 alcohol dehydrogenase	7	6	0	0	4	4	3	0	3	0	0	2	0	1	44	2	4379	2361	2620	3522	4576
SMc01993 dioxygenase ferredoxin protein	2	1	0	0	0	0	0	0	0	0	1	1	0	0	7	1	1212	690	867	900	1321
SMc02016 ferredoxin reductase	1	0	0	1	3	3	2	1	2	3	3	1	0	1	31	3	2575	1560	2150	2205	2809
SMc02017 hypothetical protein	7	4	1	1	6	6	4	3	6	1	10	3	0	5	57	4	6584	3980	5054	5561	6575
SMc02018 hypothetical protein	4	4	0	5	5	2	3	0	1	1	3	0	0	5	19	5	1945	1154	2158	1870	1852
SMc02019 ABC transporter permease	1	1	0	1	4	1	378	1	1	0	0	1	0	2	17	8	2157	1426	1821	1908	2273
SMc02020 ABC transporter ATP-binding protein	2	1	0	1	3	3	1	0	0	1	2	0	0	1	11	5	1697	1038	1019	1436	1624
SMc02021 periplasmic binding ABC transporter protein	5	2	1	5	18	8	3	1	1	1	1	3	1	7	82	7	6136	4064	4851	4714	5478
SMc02022 transcriptional regulator	732	528	329	305	1820	2887	4461304	385	412	202	766	1389	25	585	136	745	6462	4504	4505	5028	6130
SMc02023 hypothetical protein	2	0	0	0	1	2	3	2	0	0	2	2	0	1	11	6	2070	1274	1139	1413	1888
SMc02024 hypothetical protein	4	2	0	0	2	0	0	0	0	1	1	2	0	5	21	4	2292	1672	1169	1759	2419
SMc02025 dipeptide-binding periplasmic protein	22	11	2	6	23	12	16	6	5	0	9	13	0	22	143	28	16797	11700	14168	14030	15498
SMc02026 beta-lactamase precursor protein	4	3	1	2	4	2	3	0	3	0	3	0	0	5	24	8	4160	2380	2257	3057	3690
SMc02027 peptide ABC transporter ATP-binding protein	8	2	0	3	4	4	1	1	1	0	4	0	1	3	22	6	3266	2135	1869	2707	3444
SMc02028 peptide ABC transporter permease	3	3	0	2	5	3	4	1	2	0	7	3	0	6	36	4	4093	2900	3408	3300	3786
SMc02029 peptide ABC transporter permease	2	2	0	0	3	0	1	0	0	0	0	1	0	0	17	1	1328	936	632	1158	1559
SMc02030 transcriptional regulator	2	1	0	0	0	3	0	0	1	0	2	0	0	2	29	4	2206	1359	1345	1807	2363
SMc02031 permease	4	4	0	2	6	5	3	3	0	0	0	2	1	2	27	3	3712	2557	3540	3344	3164
SMc02032 ABC transporter ATP-binding protein	1	0	0	0	0	0	1	0	0	0	0	1	0	1	6	0	639	345	357	491	670
SMc02033 periplasmic binding protein	0	2	0	0	0	0	0	0	0	0	1	0	0	1	4	0	629	403	415	522	801
SMc02034 oxidoreductase	2	3	0	1	3	5	0	2	0	0	1	0	1	0	16	1	2109	1321	1612	1819	2365
SMc02035 oxidoreductase	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	107	47	47	75	128
SMc02036 transcriptional regulator	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	189	86	145	131	209
SMc02037 oxidoreductase	0	1	0	1	0	0	1	0	0	0	0	0	0	0	2	1	356	266	220	342	430
SMc02038 glycerol dehydrogenase	0	1	0	0	1	0	1	0	0	0	0	1	0	1	4	0	566	302	254	483	573
SMc02039 oxidoreductase	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	449	340	404	469	509
SMc02041 short chain dehydrogenase	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	163	51	37	105	149
