#Name,Accession,Start,Stop,,Direction,gene,locus_tag,protein_id,Length,product
chromosome,NC_003047.1,3506989,3507546,,forward,,SM_RS16530,WP_010970506.1,558,GNAT family N-acetyltransferase
chromosome,NC_003047.1,3507564,3508181,,reverse,,SM_RS16535,WP_010970507.1,618,ATP-dependent Clp protease proteolytic subunit
chromosome,NC_003047.1,3508226,3508585,,reverse,,SM_RS16540,WP_010970508.1,360,SRPBCC domain-containing protein
chromosome,NC_003047.1,3508582,3508896,,reverse,,SM_RS16545,WP_003529706.1,315,metalloregulator ArsR/SmtB family transcription factor
chromosome,NC_003047.1,3509102,3509512,,reverse,,SM_RS16550,WP_010970509.1,411,DUF2794 domain-containing protein
chromosome,NC_003047.1,3509841,3510659,,reverse,,SM_RS16555,WP_010970510.1,819,thioredoxin family protein
chromosome,NC_003047.1,3510902,3513592,,reverse,acnA,SM_RS16560,WP_003529712.1,2691,aconitate hydratase AcnA
chromosome,NC_003047.1,3513863,3514486,,forward,ccmA,SM_RS16565,WP_003529713.1,624,heme ABC exporter ATP-binding protein CcmA
chromosome,NC_003047.1,3514483,3515142,,forward,ccmB,SM_RS16570,WP_003529714.1,660,heme exporter protein CcmB
chromosome,NC_003047.1,3515202,3515972,,forward,,SM_RS16575,WP_010970511.1,771,heme ABC transporter permease
chromosome,NC_003047.1,3515969,3516145,,forward,ccmD,SM_RS16580,WP_003529719.1,177,heme exporter protein CcmD
chromosome,NC_003047.1,3516142,3516750,,forward,,SM_RS16585,WP_003529721.1,609,DsbE family thiol:disulfide interchange protein
chromosome,NC_003047.1,3516909,3517502,,reverse,,SM_RS16590,WP_003529722.1,594,DUF2585 domain-containing protein
chromosome,NC_003047.1,3517499,3518131,,reverse,,SM_RS16595,WP_010970512.1,633,septation protein A
chromosome,NC_003047.1,3518229,3519875,,reverse,ftsY,SM_RS16600,WP_010970513.1,1647,signal recognition particle-docking protein FtsY
chromosome,NC_003047.1,3519890,3521164,,reverse,mtaB,SM_RS16605,WP_010970514.1,1275,tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB
chromosome,NC_003047.1,3521161,3522066,,reverse,dapF,SM_RS16610,WP_013844926.1,906,diaminopimelate epimerase
chromosome,NC_003047.1,3522466,3524007,,forward,ffh,SM_RS16615,WP_003529739.1,1542,signal recognition particle protein
chromosome,NC_003047.1,3524020,3524355,,forward,,SM_RS16620,WP_003529740.1,336,chorismate mutase
chromosome,NC_003047.1,3524394,3524768,,forward,rpsP,SM_RS16625,WP_003529742.1,375,30S ribosomal protein S16
chromosome,NC_003047.1,3524904,3525467,,forward,rimM,SM_RS16630,WP_010970516.1,564,ribosome maturation factor RimM
chromosome,NC_003047.1,3525478,3526200,,forward,trmD,SM_RS16635,WP_010970517.1,723,tRNA (guanosine(37)-N1)-methyltransferase TrmD
chromosome,NC_003047.1,3526182,3526928,,reverse,,SM_RS16640,WP_010970518.1,747,sulfite exporter TauE/SafE family protein
chromosome,NC_003047.1,3527261,3527794,,forward,rplS,SM_RS16645,WP_003529750.1,534,50S ribosomal protein L19
chromosome,NC_003047.1,3527921,3528730,,forward,,SM_RS16650,WP_010970519.1,810,basic amino acid ABC transporter substrate-binding protein
chromosome,NC_003047.1,3528800,3529621,,forward,,SM_RS16655,WP_003529754.1,822,amino acid ABC transporter permease
chromosome,NC_003047.1,3529672,3531513,,reverse,,SM_RS16660,WP_010970520.1,1842,ABC-F family ATP-binding cassette domain-containing protein
chromosome,NC_003047.1,3531518,3532168,,reverse,,SM_RS16665,WP_010970521.1,651,thiamine diphosphokinase
chromosome,NC_003047.1,3532246,3532731,,reverse,,SM_RS16670,WP_014527000.1,486,GNAT family N-acetyltransferase
chromosome,NC_003047.1,3533027,3534055,,forward,thiB,SM_RS16675,WP_003529762.1,1029,thiamine ABC transporter substrate binding subunit
chromosome,NC_003047.1,3534087,3535694,,forward,thiP,SM_RS16680,WP_010970523.1,1608,thiamine/thiamine pyrophosphate ABC transporter permease ThiP
chromosome,NC_003047.1,3535691,3536407,,forward,thiQ,SM_RS16685,WP_010970524.1,717,thiamine ABC transporter ATP-binding protein
chromosome,NC_003047.1,3536747,3538240,,forward,,SM_RS16690,WP_010970525.1,1494,M48 family metalloprotease
chromosome,NC_003047.1,3538506,3539372,,reverse,,SM_RS16695,WP_010970526.1,867,RNA polymerase factor sigma-32
chromosome,NC_003047.1,3539797,3540366,,reverse,,SM_RS16700,WP_003535785.1,570,CarD family transcriptional regulator
chromosome,NC_003047.1,3540776,3541114,,reverse,,SM_RS16705,WP_003535779.1,339,ferredoxin family protein
chromosome,NC_003047.1,3541499,3541930,,reverse,,SM_RS16710,WP_003535776.1,432,RNA-binding S4 domain-containing protein
chromosome,NC_003047.1,3541940,3545011,,reverse,,SM_RS16715,,3072,DEAD/DEAH box helicase
chromosome,NC_003047.1,3545701,3546426,,reverse,,SM_RS16720,WP_003535773.1,726,beta-ketoacyl-ACP reductase
chromosome,NC_003047.1,3546544,3547725,,reverse,,SM_RS16725,WP_010970528.1,1182,acetyl-CoA C-acetyltransferase
chromosome,NC_003047.1,3547948,3548526,,forward,phaR,SM_RS16730,WP_003535770.1,579,polyhydroxyalkanoate synthesis repressor PhaR
chromosome,NC_003047.1,3548600,3548785,,reverse,rpmF,SM_RS16735,WP_003535764.1,186,50S ribosomal protein L32
chromosome,NC_003047.1,3548949,3549596,,reverse,,SM_RS16740,WP_010970529.1,648,glutathione S-transferase family protein
chromosome,NC_003047.1,3549686,3550474,,reverse,mtgA,SM_RS16745,WP_010970530.1,789,monofunctional biosynthetic peptidoglycan transglycosylase
chromosome,NC_003047.1,3550625,3551539,,forward,,SM_RS16750,WP_010970531.1,915,polyprenyl synthetase family protein
chromosome,NC_003047.1,3551544,3552599,,forward,hisC,SM_RS16755,WP_010970532.1,1056,histidinol-phosphate transaminase
chromosome,NC_003047.1,3552832,3553908,,reverse,,SM_RS16760,WP_010969728.1,1077,ISAs1-like element ISRm21 family transposase
chromosome,NC_003047.1,3554360,3555007,,forward,,SM_RS16765,WP_010970533.1,648,LysE family translocator
chromosome,NC_003047.1,3555017,3556270,,reverse,ispG,SM_RS16770,WP_010970534.1,1254,flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase
chromosome,NC_003047.1,3556440,3557630,,reverse,,SM_RS16775,WP_003535755.1,1191,MFS transporter
chromosome,NC_003047.1,3557698,3558495,,reverse,,SM_RS16780,WP_014529968.1,798,DeoR/GlpR family DNA-binding transcription regulator
chromosome,NC_003047.1,3558751,3559524,,forward,,SM_RS16785,WP_003535753.1,774,amino acid ABC transporter substrate-binding protein
chromosome,NC_003047.1,3559760,3560836,,forward,,SM_RS16790,WP_010969728.1,1077,ISAs1-like element ISRm21 family transposase
chromosome,NC_003047.1,3561068,3561748,,forward,,SM_RS16795,WP_003535752.1,681,amino acid ABC transporter permease
chromosome,NC_003047.1,3561745,3562506,,forward,,SM_RS16800,WP_010970537.1,762,amino acid ABC transporter ATP-binding protein
chromosome,NC_003047.1,3562521,3565979,,reverse,pyc,SM_RS16805,WP_010970538.1,3459,pyruvate carboxylase
chromosome,NC_003047.1,3566370,3566936,,reverse,,SM_RS16810,WP_051076809.1,567,autoinducer binding domain-containing protein
chromosome,NC_003047.1,3566939,3568158,,reverse,,SM_RS16815,WP_086024526.1,1221,IS3-like element ISRm1 family transposase
chromosome,NC_003047.1,3568183,3568434,,reverse,,SM_RS16820,WP_010970540.1,252,autoinducer binding domain-containing protein
chromosome,NC_003047.1,3568814,3570571,,forward,,SM_RS16825,WP_013844932.1,1758,glucan ABC transporter ATP-binding protein/ permease
chromosome,NC_003047.1,3570797,3571909,,forward,,SM_RS16830,WP_010970542.1,1113,hypothetical protein
chromosome,NC_003047.1,3571967,3573124,,reverse,,SM_RS16835,WP_010970543.1,1158,OpgC family protein
chromosome,NC_003047.1,3573301,3581913,,reverse,ndvB,SM_RS16840,WP_164920391.1,8613,"cyclic beta-(1,2)-glucan synthase"
chromosome,NC_003047.1,3581955,3582176,,forward,,SM_RS16845,WP_003535216.1,222,hypothetical protein
chromosome,NC_003047.1,3582240,3583133,,reverse,,SM_RS16850,WP_003535214.1,894,LysR family transcriptional regulator
chromosome,NC_003047.1,3583247,3584647,,forward,,SM_RS16855,WP_010970545.1,1401,VOC family protein
chromosome,NC_003047.1,3584658,3586079,,forward,,SM_RS16860,WP_010970546.1,1422,FAD-binding oxidoreductase
chromosome,NC_003047.1,3586114,3587646,,forward,,SM_RS16865,WP_010970547.1,1533,aldehyde dehydrogenase family protein
chromosome,NC_003047.1,3587663,3588895,,forward,,SM_RS16870,WP_010970548.1,1233,pyridoxal phosphate-dependent aminotransferase
chromosome,NC_003047.1,3589084,3589632,,reverse,,SM_RS16875,WP_010970549.1,549,cupin domain-containing protein
chromosome,NC_003047.1,3589778,3591115,,forward,,SM_RS16880,WP_010970550.1,1338,aspartate aminotransferase family protein
chromosome,NC_003047.1,3591194,3592561,,reverse,,SM_RS16885,WP_010970551.1,1368,glycerate kinase
chromosome,NC_003047.1,3592577,3594232,,reverse,,SM_RS16890,WP_010970552.1,1656,GMC family oxidoreductase N-terminal domain-containing protein
chromosome,NC_003047.1,3594438,3595211,,reverse,,SM_RS16895,WP_010970553.1,774,3-ketoacyl-ACP reductase
chromosome,NC_003047.1,3595208,3596728,,reverse,,SM_RS16900,WP_015445683.1,1521,GMC family oxidoreductase
chromosome,NC_003047.1,3596725,3597837,,reverse,ugpC,SM_RS16905,WP_003535873.1,1113,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC
chromosome,NC_003047.1,3597841,3598722,,reverse,,SM_RS16910,WP_003535874.1,882,carbohydrate ABC transporter permease
chromosome,NC_003047.1,3598722,3599600,,reverse,,SM_RS16915,WP_010970555.1,879,sugar ABC transporter permease
chromosome,NC_003047.1,3599785,3601017,,reverse,,SM_RS16920,WP_150841282.1,1233,ABC transporter substrate-binding protein
chromosome,NC_003047.1,3601190,3602698,,reverse,,SM_RS16925,WP_013844936.1,1509,aldehyde dehydrogenase family protein
chromosome,NC_003047.1,3602698,3603477,,reverse,,SM_RS16930,WP_010970558.1,780,enoyl-CoA hydratase/isomerase family protein
chromosome,NC_003047.1,3603470,3605092,,reverse,,SM_RS16935,WP_010970559.1,1623,acyl CoA:acetate/3-ketoacid CoA transferase
chromosome,NC_003047.1,3605092,3606093,,reverse,,SM_RS16940,WP_003535887.1,1002,"1,5-anhydro-D-fructose reductase"
chromosome,NC_003047.1,3606090,3607133,,reverse,,SM_RS16945,WP_003535888.1,1044,LacI family DNA-binding transcriptional regulator
chromosome,NC_003047.1,3607431,3608600,,forward,,SM_RS16950,WP_010970560.1,1170,dihydrodipicolinate synthase family protein
chromosome,NC_003047.1,3608819,3610882,,reverse,,SM_RS16955,WP_010970561.1,2064,dipeptidyl carboxypeptidase II
chromosome,NC_003047.1,3610968,3611609,,reverse,,SM_RS16960,WP_010970562.1,642,LysE family translocator
chromosome,NC_003047.1,3611782,3612894,,forward,leuB,SM_RS16965,WP_003535893.1,1113,3-isopropylmalate dehydrogenase
chromosome,NC_003047.1,3613023,3613730,,forward,,SM_RS16970,WP_010970563.1,708,phosphatase PAP2 family protein
chromosome,NC_003047.1,3613831,3615720,,reverse,,SM_RS16975,WP_010970564.1,1890,MFS transporter
chromosome,NC_003047.1,3616239,3616643,,reverse,,SM_RS16980,WP_010970565.1,405,type II toxin-antitoxin system VapC family toxin
chromosome,NC_003047.1,3616640,3616900,,reverse,,SM_RS16985,WP_010970566.1,261,AbrB/MazE/SpoVT family DNA-binding domain-containing protein
chromosome,NC_003047.1,3617029,3617199,,forward,,SM_RS31645,WP_010970567.1,171,hypothetical protein
chromosome,NC_003047.1,3617313,3618347,,forward,,SM_RS16990,WP_003531790.1,1035,aspartate-semialdehyde dehydrogenase
chromosome,NC_003047.1,3618520,3619341,,forward,,SM_RS16995,WP_010970568.1,822,lytic transglycosylase domain-containing protein
chromosome,NC_003047.1,3619688,3620371,,reverse,,SM_RS17000,WP_010970569.1,684,carbonic anhydrase
chromosome,NC_003047.1,3620545,3621426,,reverse,pdxY,SM_RS17005,WP_010970570.1,882,pyridoxal kinase PdxY
chromosome,NC_003047.1,3621709,3626496,,forward,,SM_RS17010,WP_010970571.1,4788,NAD-glutamate dehydrogenase
chromosome,NC_003047.1,3626622,3628013,,forward,,SM_RS17015,WP_010970572.1,1392,MFS transporter
chromosome,NC_003047.1,3628147,3629757,,reverse,purH,SM_RS17020,WP_010970573.1,1611,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
chromosome,NC_003047.1,3629899,3631584,,reverse,,SM_RS17025,WP_010970574.1,1686,heparinase II/III family protein
chromosome,NC_003047.1,3631752,3633164,,reverse,,SM_RS17030,WP_010970575.1,1413,RsmB/NOP family class I SAM-dependent RNA methyltransferase
chromosome,NC_003047.1,3633164,3634123,,reverse,htpX,SM_RS17035,WP_003531758.1,960,zinc metalloprotease HtpX
chromosome,NC_003047.1,3634254,3634508,,forward,,SM_RS17040,WP_003531755.1,255,DUF1674 domain-containing protein
chromosome,NC_003047.1,3634753,3636702,,reverse,acs,SM_RS17045,WP_010970576.1,1950,acetate--CoA ligase
chromosome,NC_003047.1,3636980,3637678,,forward,,SM_RS17050,WP_003531751.1,699,DUF1013 domain-containing protein
chromosome,NC_003047.1,3637954,3639861,,reverse,,SM_RS17055,WP_010970577.1,1908,AMP-binding protein
chromosome,NC_003047.1,3639974,3640633,,reverse,,SM_RS17060,WP_010970578.1,660,YggS family pyridoxal phosphate-dependent enzyme
chromosome,NC_003047.1,3640898,3643528,,forward,leuS,SM_RS17065,WP_010970579.1,2631,leucine--tRNA ligase
chromosome,NC_003047.1,3643515,3644060,,forward,lptE,SM_RS17070,WP_010970580.1,546,LPS assembly lipoprotein LptE
chromosome,NC_003047.1,3644073,3645104,,forward,holA,SM_RS17075,WP_010970581.1,1032,DNA polymerase III subunit delta
chromosome,NC_003047.1,3645114,3646004,,reverse,,SM_RS17080,WP_010970582.1,891,ParB/RepB/Spo0J family partition protein
chromosome,NC_003047.1,3646037,3646831,,reverse,,SM_RS17085,WP_010970583.1,795,ParA family protein
chromosome,NC_003047.1,3646846,3647487,,reverse,rsmG,SM_RS17090,WP_010970584.1,642,16S rRNA (guanine(527)-N(7))-methyltransferase RsmG
chromosome,NC_003047.1,3647496,3649367,,reverse,mnmG,SM_RS17095,WP_010970585.1,1872,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG
chromosome,NC_003047.1,3649491,3650810,,reverse,mnmE,SM_RS17100,WP_010970586.1,1320,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE
chromosome,NC_003047.1,3651162,3652427,,reverse,rho,SM_RS17105,WP_010970587.1,1266,transcription termination factor Rho
chromosome,NC_003047.1,3652623,3653165,,reverse,hemJ,SM_RS17110,WP_010970588.1,543,protoporphyrinogen oxidase HemJ
chromosome,NC_003047.1,3653176,72,,reverse,hemE,SM_RS00005,WP_014527009.1,1032,uroporphyrinogen decarboxylase
pSymA,NC_003037.1,625,759,,forward,,SM_RS32445,WP_268814912.1,135,hypothetical protein
pSymA,NC_003037.1,1368,4457,,forward,fdnG,SM_RS24725,WP_164826907.1,3090,formate dehydrogenase-N subunit alpha
pSymA,NC_003037.1,4454,5446,,forward,fdxH,SM_RS24730,WP_010967001.1,993,formate dehydrogenase subunit beta
pSymA,NC_003037.1,5424,6110,,forward,,SM_RS24735,WP_010967002.1,687,formate dehydrogenase subunit gamma
pSymA,NC_003037.1,6149,7069,,forward,fdhE,SM_RS24740,WP_010967003.1,921,formate dehydrogenase accessory protein FdhE
pSymA,NC_003037.1,7074,8474,,forward,selA,SM_RS24745,WP_010967004.1,1401,L-seryl-tRNA(Sec) selenium transferase
pSymA,NC_003037.1,8461,9255,,forward,,SM_RS24750,WP_013845161.1,795,tetratricopeptide repeat protein
pSymA,NC_003037.1,9252,11252,,forward,selB,SM_RS24755,WP_010967006.1,2001,selenocysteine-specific translation elongation factor
pSymA,NC_003037.1,11773,12063,,forward,,SM_RS24760,WP_014528153.1,291,hypothetical protein
pSymA,NC_003037.1,12259,12546,,reverse,,SM_RS24765,WP_010967008.1,288,hypothetical protein
pSymA,NC_003037.1,12754,13700,,forward,,SM_RS24770,WP_011970797.1,948,IS630-like element ISRm2011-2 family transposase
pSymA,NC_003037.1,14182,14394,,forward,,SM_RS32040,WP_015242714.1,213,hypothetical protein
pSymA,NC_003037.1,14450,14854,,reverse,,SM_RS24780,WP_015445387.1,405,response regulator
pSymA,NC_003037.1,15295,15480,,forward,,SM_RS24785,WP_015242712.1,186,hypothetical protein
pSymA,NC_003037.1,15826,16209,,forward,,SM_RS24795,WP_010967011.1,384,hypothetical protein
pSymA,NC_003037.1,16251,17318,,reverse,,SM_RS24800,WP_010967012.1,1068,transglutaminase family protein
pSymA,NC_003037.1,17424,17801,,reverse,,SM_RS24805,WP_041169941.1,378,hypothetical protein
pSymA,NC_003037.1,17865,18914,,reverse,selD,SM_RS24810,WP_010967014.1,1050,"selenide, water dikinase SelD"
pSymA,NC_003037.1,19209,19436,,reverse,,SM_RS24815,WP_010967015.1,228,hypothetical protein
pSymA,NC_003037.1,19453,21108,,reverse,,SM_RS24820,WP_010967016.1,1656,M10 family metallopeptidase C-terminal domain-containing protein
pSymA,NC_003037.1,21429,23051,,forward,,SM_RS24825,WP_010967017.1,1623,ABC-F family ATP-binding cassette domain-containing protein
pSymA,NC_003037.1,23398,24297,,reverse,,SM_RS24830,WP_010967018.1,900,LysR family transcriptional regulator
pSymA,NC_003037.1,24399,25388,,forward,,SM_RS24835,WP_010967019.1,990,zinc-dependent alcohol dehydrogenase family protein
pSymA,NC_003037.1,25417,25683,,reverse,,SM_RS24840,WP_010967020.1,267,DUF2277 domain-containing protein
pSymA,NC_003037.1,25848,26597,,reverse,,SM_RS24845,WP_010967021.1,750,carbonic anhydrase
pSymA,NC_003037.1,26849,27130,,forward,,SM_RS24850,,282,GntR family transcriptional regulator
pSymA,NC_003037.1,27160,27814,,forward,,SM_RS32045,,655,aldehyde dehydrogenase family protein
pSymA,NC_003037.1,28183,29428,,reverse,,SM_RS24870,,1246,enolase C-terminal domain-like protein
pSymA,NC_003037.1,29492,30688,,reverse,,SM_RS24875,WP_010967026.1,1197,AGE family epimerase/isomerase
pSymA,NC_003037.1,30703,31488,,reverse,,SM_RS24880,WP_010967027.1,786,glucose 1-dehydrogenase
pSymA,NC_003037.1,31488,32423,,reverse,,SM_RS24885,WP_010967028.1,936,SMP-30/gluconolactonase/LRE family protein
pSymA,NC_003037.1,32634,33323,,forward,,SM_RS24890,WP_010967029.1,690,GntR family transcriptional regulator
pSymA,NC_003037.1,33453,34187,,forward,,SM_RS24895,WP_010967030.1,735,FadR/GntR family transcriptional regulator
pSymA,NC_003037.1,34190,35392,,forward,,SM_RS24900,WP_010967031.1,1203,mandelate racemase/muconate lactonizing enzyme family protein
pSymA,NC_003037.1,35455,36147,,forward,,SM_RS24905,WP_010967032.1,693,GntR family transcriptional regulator
pSymA,NC_003037.1,36193,37167,,forward,,SM_RS24910,WP_015445392.1,975,sugar ABC transporter substrate-binding protein
pSymA,NC_003037.1,37353,38336,,forward,,SM_RS24915,WP_010967034.1,984,ABC transporter permease
pSymA,NC_003037.1,38333,39064,,forward,,SM_RS24920,WP_010967035.1,732,ATP-binding cassette domain-containing protein
pSymA,NC_003037.1,39072,39830,,forward,,SM_RS24925,WP_010967036.1,759,SDR family oxidoreductase
pSymA,NC_003037.1,39830,40717,,forward,,SM_RS24930,WP_010967037.1,888,aldose 1-epimerase
pSymA,NC_003037.1,40959,41981,,forward,,SM_RS24935,WP_010967038.1,1023,LacI family DNA-binding transcriptional regulator
pSymA,NC_003037.1,42106,42774,,forward,,SM_RS24940,WP_010967039.1,669,amino acid ABC transporter permease
pSymA,NC_003037.1,42785,43441,,forward,,SM_RS24945,WP_010967040.1,657,amino acid ABC transporter permease
pSymA,NC_003037.1,43489,44286,,forward,,SM_RS24950,WP_041169943.1,798,transporter substrate-binding domain-containing protein
pSymA,NC_003037.1,44302,45081,,forward,,SM_RS24955,WP_010967042.1,780,amino acid ABC transporter ATP-binding protein
pSymA,NC_003037.1,45114,46052,,forward,,SM_RS24960,WP_267902137.1,939,2-hydroxyacid dehydrogenase
pSymA,NC_003037.1,46069,46401,,forward,,SM_RS24965,WP_010967044.1,333,hypothetical protein
pSymA,NC_003037.1,46702,47100,,forward,,SM_RS24970,WP_014528197.1,399,RidA family protein
pSymA,NC_003037.1,47225,47920,,forward,,SM_RS24975,WP_010967046.1,696,BA14K family protein
pSymA,NC_003037.1,48182,49033,,forward,,SM_RS24980,WP_010967047.1,852,D-amino-acid transaminase
pSymA,NC_003037.1,49084,50121,,forward,,SM_RS24985,WP_010967048.1,1038,P1 family peptidase
pSymA,NC_003037.1,50138,51079,,reverse,,SM_RS24990,WP_010967049.1,942,LysR family transcriptional regulator
pSymA,NC_003037.1,51262,52887,,forward,,SM_RS24995,WP_010967050.1,1626,amidohydrolase
pSymA,NC_003037.1,52944,54536,,forward,,SM_RS25000,WP_010967051.1,1593,ABC transporter substrate-binding protein
pSymA,NC_003037.1,54624,55559,,forward,,SM_RS25005,WP_010967052.1,936,ABC transporter permease
pSymA,NC_003037.1,55565,56386,,forward,,SM_RS25010,WP_010967053.1,822,ABC transporter permease
pSymA,NC_003037.1,56383,57297,,forward,,SM_RS25015,WP_010967054.1,915,ABC transporter ATP-binding protein
pSymA,NC_003037.1,57294,58256,,forward,,SM_RS25020,WP_010967055.1,963,ATP-binding cassette domain-containing protein
pSymA,NC_003037.1,58340,58632,,forward,,SM_RS32050,,293,VapC toxin family PIN domain ribonuclease
pSymA,NC_003037.1,58803,59213,,reverse,,SM_RS25030,WP_013845134.1,411,GFA family protein
pSymA,NC_003037.1,59730,62264,,forward,,SM_RS25035,WP_013845133.1,2535,PAS domain S-box protein
pSymA,NC_003037.1,62292,62654,,forward,,SM_RS25040,WP_010967059.1,363,response regulator
pSymA,NC_003037.1,63200,64117,,forward,,SM_RS25045,WP_010967060.1,918,DnaJ C-terminal domain-containing protein
pSymA,NC_003037.1,64114,64452,,forward,,SM_RS25050,WP_010967061.1,339,chaperone modulator CbpM
pSymA,NC_003037.1,64679,65206,,forward,,SM_RS25055,WP_010967062.1,528,cytochrome c
pSymA,NC_003037.1,65258,65401,,reverse,,SM_RS31425,WP_003525318.1,144,hypothetical protein
pSymA,NC_003037.1,65491,65658,,reverse,,SM_RS31430,WP_010967063.1,168,hypothetical protein
pSymA,NC_003037.1,65729,66118,,reverse,,SM_RS25060,WP_013845132.1,390,hypothetical protein
pSymA,NC_003037.1,66192,67826,,reverse,groL,SM_RS25065,WP_010967065.1,1635,chaperonin GroEL
pSymA,NC_003037.1,67874,68191,,reverse,,SM_RS25070,WP_010967066.1,318,co-chaperone GroES
pSymA,NC_003037.1,68805,69014,,forward,,SM_RS25075,WP_010967067.1,210,cold-shock protein
pSymA,NC_003037.1,69135,69515,,forward,,SM_RS25080,WP_010967068.1,381,DUF6481 family protein
pSymA,NC_003037.1,69601,70668,,forward,,SM_RS25085,WP_010967069.1,1068,fatty acid desaturase
pSymA,NC_003037.1,70668,70955,,forward,,SM_RS25090,WP_003525305.1,288,hypothetical protein
pSymA,NC_003037.1,71066,71671,,reverse,,SM_RS25095,WP_010967070.1,606,hypothetical protein
pSymA,NC_003037.1,71712,72026,,reverse,,SM_RS25100,WP_010967071.1,315,PepSY domain-containing protein
pSymA,NC_003037.1,72274,74286,,forward,,SM_RS25105,WP_010967072.1,2013,AI-2E family transporter
pSymA,NC_003037.1,74378,76579,,forward,,SM_RS25110,WP_010967073.1,2202,EAL domain-containing protein
pSymA,NC_003037.1,76655,77115,,reverse,,SM_RS25115,,461,VOC family protein
pSymA,NC_003037.1,77422,78822,,reverse,,SM_RS25120,WP_010967075.1,1401,S8 family serine peptidase
pSymA,NC_003037.1,78965,79507,,forward,,SM_RS25125,WP_010967076.1,543,RNA polymerase sigma factor
pSymA,NC_003037.1,79504,80289,,forward,,SM_RS25130,WP_010967077.1,786,anti-sigma factor
pSymA,NC_003037.1,80295,80708,,reverse,,SM_RS25135,WP_041169944.1,414,hypothetical protein
pSymA,NC_003037.1,80960,81673,,reverse,,SM_RS25140,WP_010967079.1,714,DUF6065 family protein
pSymA,NC_003037.1,81858,82340,,forward,greA,SM_RS25145,WP_010967080.1,483,transcription elongation factor GreA
pSymA,NC_003037.1,82374,83900,,reverse,,SM_RS25150,WP_010967081.1,1527,malonyl-CoA synthase
pSymA,NC_003037.1,83897,85336,,reverse,,SM_RS31570,WP_013845126.1,1440,malonyl-CoA decarboxylase
pSymA,NC_003037.1,85346,86650,,reverse,,SM_RS31575,,1305,TRAP transporter large permease
pSymA,NC_003037.1,86647,87216,,reverse,,SM_RS25160,WP_010967083.1,570,TRAP transporter small permease
pSymA,NC_003037.1,87283,88287,,reverse,dctP,SM_RS25165,WP_010967084.1,1005,TRAP transporter substrate-binding protein DctP
pSymA,NC_003037.1,88416,89090,,forward,,SM_RS25170,WP_010967085.1,675,GntR family transcriptional regulator
pSymA,NC_003037.1,89324,90724,,forward,,SM_RS25175,WP_010967087.1,1401,type II and III secretion system protein family protein
pSymA,NC_003037.1,90721,91017,,forward,,SM_RS25180,WP_010967088.1,297,hypothetical protein
pSymA,NC_003037.1,91039,91569,,forward,,SM_RS25185,WP_010967089.1,531,tetratricopeptide repeat protein
pSymA,NC_003037.1,91653,92465,,forward,,SM_RS25190,WP_010967090.1,813,class I SAM-dependent methyltransferase
pSymA,NC_003037.1,92526,93311,,forward,,SM_RS25195,WP_010967091.1,786,class I SAM-dependent methyltransferase
pSymA,NC_003037.1,93419,94256,,reverse,,SM_RS25200,,838,alpha/beta hydrolase
pSymA,NC_003037.1,94473,95393,,forward,ppk2,SM_RS25205,WP_010967093.1,921,polyphosphate kinase 2
pSymA,NC_003037.1,95789,96871,,reverse,,SM_RS25210,WP_010967094.1,1083,mechanosensitive ion channel family protein
pSymA,NC_003037.1,97256,97582,,forward,,SM_RS25215,WP_014528207.1,327,GYD domain-containing protein
pSymA,NC_003037.1,97697,98332,,reverse,,SM_RS32055,,636,adenylate/guanylate cyclase domain-containing protein
pSymA,NC_003037.1,98400,99317,,reverse,,SM_RS25225,WP_010967095.1,918,LysR substrate-binding domain-containing protein
pSymA,NC_003037.1,99435,100307,,forward,,SM_RS25230,WP_010967096.1,873,PhzF family phenazine biosynthesis protein
pSymA,NC_003037.1,100505,100708,,reverse,,SM_RS25235,WP_010967097.1,204,cold-shock protein
pSymA,NC_003037.1,100964,102508,,forward,,SM_RS25240,WP_010967098.1,1545,MFS transporter
pSymA,NC_003037.1,102649,103602,,forward,,SM_RS25245,WP_010967099.1,954,SDR family oxidoreductase
pSymA,NC_003037.1,104028,104471,,forward,,SM_RS25250,WP_010967100.1,444,hypothetical protein
pSymA,NC_003037.1,104560,105189,,forward,,SM_RS25255,WP_010967101.1,630,TetR/AcrR family transcriptional regulator
pSymA,NC_003037.1,105304,105687,,reverse,,SM_RS25260,WP_234712013.1,384,SRPBCC domain-containing protein
pSymA,NC_003037.1,105799,106329,,reverse,,SM_RS25265,WP_010967102.1,531,SRPBCC family protein
pSymA,NC_003037.1,106326,106652,,reverse,,SM_RS25270,WP_010967103.1,327,metalloregulator ArsR/SmtB family transcription factor
pSymA,NC_003037.1,106949,107863,,reverse,,SM_RS25275,WP_010967104.1,915,SMP-30/gluconolactonase/LRE family protein
pSymA,NC_003037.1,107878,108825,,reverse,,SM_RS25280,WP_010967105.1,948,ABC transporter permease
